Id. del pedido;Fecha del pedido;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia
MX-2018-152100;24/7/2018;31/7/2018;Estándar;PC-19840;Pamela Casanova;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-GR-10001860;Material de oficina;Grapas;Stockwell Cintas de goma, Metal;333;3;0;79.8
MX-2017-161809;10/10/2017;15/10/2017;Estándar;AR-11410;Arturo Rocarte;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-CA-10003787;Material de oficina;Carpetas;Wilson Jones Anillas, Reciclado;228.2;7;0;61.6
MX-2017-161809;10/10/2017;15/10/2017;Estándar;AR-11410;Arturo Rocarte;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-SU-10002064;Material de oficina;Suministros;Fiskars Regla, Azul;384.8;4;0;103.2
MX-2017-164623;10/3/2017;17/3/2017;Estándar;BL-11890;Baudilio Lozada;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-SI-10000143;Mobiliario;Sillas;Harbour Creations Silla plegable, Negro;1909.2;3;0;95.4
MX-2017-156832;19/5/2017;24/5/2017;Estándar;LC-18010;Lola Cavazos;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-LI-10003828;Mobiliario;Librerías;Sauder Vitrina, Blanco;4512;4;0;856.8
MX-2018-145856;4/9/2018;7/9/2018;Urgente;ML-18325;Marcos Laureano;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-ET-10003044;Material de oficina;Etiquetas;Novimex Etiquetas de envío, Blanco;439.2;6;0;148.8
MX-2018-169054;13/8/2018;18/8/2018;Estándar;CV-12400;Carmín Vera;Pequeña empresa;Contramaestre;Santiago de Cuba;Cuba;Caribe;TEC-CO-10002728;Tecnología;Copiadoras;Sharp Fotocopiadora con fax, Digital;2238.7136;2;0.002;892.7136
MX-2018-169054;13/8/2018;18/8/2018;Estándar;CV-12400;Carmín Vera;Pequeña empresa;Contramaestre;Santiago de Cuba;Cuba;Caribe;MAT-GR-10004369;Material de oficina;Grapas;Advantus Clips, Al por mayor;279;3;0;91.8
MX-2018-169054;13/8/2018;18/8/2018;Estándar;CV-12400;Carmín Vera;Pequeña empresa;Contramaestre;Santiago de Cuba;Cuba;Caribe;MOB-LI-10003192;Mobiliario;Librerías;Ikea Biblioteca, Blanco;12197;5;0;2439
MX-2018-169054;13/8/2018;18/8/2018;Estándar;CV-12400;Carmín Vera;Pequeña empresa;Contramaestre;Santiago de Cuba;Cuba;Caribe;MAT-ET-10001376;Material de oficina;Etiquetas;Avery Etiquetas redondas, Ajustable;235.2;7;0;100.8
MX-2019-150686;20/8/2019;26/8/2019;Estándar;EM-13855;Elías Macías;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-SO-10004572;Material de oficina;Sobres;Jiffy Cierre adhesivo, Reciclado;376.2;3;0;71.4
MX-2017-114902;28/12/2017;28/12/2017;Mismo día;VZ-21685;Valerio Zayas;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-CA-10001949;Material de oficina;Carpetas;Avery Anillas, Reciclado;31.8;1;0;14.2
MX-2017-114902;28/12/2017;28/12/2017;Mismo día;VZ-21685;Valerio Zayas;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-SO-10002308;Material de oficina;Sobres;Kraft Sobre de tipo Manila, Reciclado;505.8;3;0;227.4
MX-2017-114902;28/12/2017;28/12/2017;Mismo día;VZ-21685;Valerio Zayas;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-CA-10003905;Material de oficina;Carpetas;Avery Perforador, Transparente;1639.8;9;0;113.4
MX-2019-104206;12/3/2019;17/3/2019;Estándar;AG-11395;Amalia García;Empresa;Contramaestre;Santiago de Cuba;Cuba;Caribe;MAT-CA-10002822;Material de oficina;Carpetas;Ibico Encuadernadora, Económico;2399.6;7;0;911.4
MX-2018-141278;5/11/2018;5/11/2018;Mismo día;MG-18355;Maite Girón;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AR-10003326;Material de oficina;Arte;Boston Libreta de dibujo, Al por mayor;325.8;1;0;35.8
MX-2018-141278;5/11/2018;5/11/2018;Mismo día;MG-18355;Maite Girón;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-EL-10001902;Material de oficina;Electrodomésticos;Breville Frigorífico, Blanco;10349.4;3;0;2483.4
MX-2018-117191;3/7/2018;8/7/2018;Estándar;PV-20035;Petra Vergara;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-SI-10003652;Mobiliario;Sillas;Novimex Mecedora, Negro;2580;3;0;877.2
MX-2018-135090;19/5/2018;24/5/2018;Estándar;CS-13090;Cora Sánchez;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-CO-10002286;Tecnología;Copiadoras;HP Fotocopiadora personal, 2;2480.8284;3;0.002;1088.2284
MX-2017-101854;6/10/2017;10/10/2017;Estándar;AP-11515;Aniceto Puertas;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-ET-10000988;Material de oficina;Etiquetas;Smead Etiquetas para carpetas de archivos, Duradero;61.8;1;0;19
MX-2017-101854;6/10/2017;10/10/2017;Estándar;AP-11515;Aniceto Puertas;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-ME-10003424;Mobiliario;Mesas;Hon Mesa de conferencias, Blanco;18473.4;3;0;4063.8
MX-2017-101854;6/10/2017;10/10/2017;Estándar;AP-11515;Aniceto Puertas;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-CO-10003619;Tecnología;Copiadoras;Canon Fax inalámbrico, Rojo;10029.5008;4;0.002;1687.9008
MX-2017-101854;6/10/2017;10/10/2017;Estándar;AP-11515;Aniceto Puertas;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AL-10000561;Material de oficina;Almacenamiento;Smead Archivador móvil, Azul;1712;2;0;205.2
MX-2017-101854;6/10/2017;10/10/2017;Estándar;AP-11515;Aniceto Puertas;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AR-10003750;Material de oficina;Arte;Sanford Rotuladores, Tamaños variados;352.4;2;0;88
MX-2017-101854;6/10/2017;10/10/2017;Estándar;AP-11515;Aniceto Puertas;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AL-10004986;Material de oficina;Almacenamiento;Eldon Casilleros, Industrial;6613;5;0;2182
MX-2019-157434;20/6/2019;24/6/2019;Estándar;RS-20335;Rebeca Segura;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-CA-10001599;Material de oficina;Carpetas;Avery Encuadernadora, Transparente;966;3;0;9.6
MX-2016-159373;4/1/2016;8/1/2016;Estándar;AC-10930;Anabel Caraballo;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-AC-10000079;Tecnología;Accesorios;Memorex Ratón, Negro;378.4;2;0;22.4
MX-2016-159373;4/1/2016;8/1/2016;Estándar;AC-10930;Anabel Caraballo;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-SI-10000881;Mobiliario;Sillas;SAFCO Estora, Negro;382.6;1;0;68.8
MX-2016-159373;4/1/2016;8/1/2016;Estándar;AC-10930;Anabel Caraballo;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-SO-10000441;Material de oficina;Sobres;Kraft Cierre adhesivo, Reciclado;385.8;3;0;76.8
MX-2018-136749;23/10/2018;25/10/2018;Urgente;AP-11650;Avelino Pedroza;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AR-10004017;Material de oficina;Arte;Sanford Lienzos, Metal;1035.6;3;0;20.4
MX-2018-136749;23/10/2018;25/10/2018;Urgente;AP-11650;Avelino Pedroza;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-AC-10002474;Tecnología;Accesorios;Logitech Router, Negro;8251;5;0;2970
MX-2018-136749;23/10/2018;25/10/2018;Urgente;AP-11650;Avelino Pedroza;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-SI-10002108;Mobiliario;Sillas;Novimex Silla plegable, 2;3379.2;6;0;810
MX-2018-136749;23/10/2018;25/10/2018;Urgente;AP-11650;Avelino Pedroza;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MOB-SI-10002059;Mobiliario;Sillas;SAFCO Silla de playa, Rojo;988.8;3;0;197.4
MX-2016-143336;22/3/2016;23/3/2016;Urgente;BS-12055;Betsabé Saldaña;Pequeña empresa;Palma Soriano;Santiago de Cuba;Cuba;Caribe;MAT-GR-10000827;Material de oficina;Grapas;OIC Chinchetas, Al por mayor;562.8;6;0;241.2
MX-2018-101133;19/9/2018;25/9/2018;Estándar;LD-18130;Luna Delgado;Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-SU-10000334;Material de oficina;Suministros;Stiletto Abrecartas, Acero;740.8;4;0;73.6
MX-2017-150504;9/10/2017;14/10/2017;Estándar;DV-13285;Daniela Vélez;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-PA-10003811;Material de oficina;Papel;Eaton Agenda, Premium;137.2;1;0;38.4
MX-2017-150504;9/10/2017;14/10/2017;Estándar;DV-13285;Daniela Vélez;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-SU-10001457;Material de oficina;Suministros;Fiskars Recortadora, Industrial;1464;5;0;570
MX-2018-117023;19/8/2018;21/8/2018;Urgente;HG-16060;Hugo Gámez;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-ET-10001641;Material de oficina;Etiquetas;Novimex Etiquetas redondas, Blanco;83.6;2;0;7.2
MX-2016-167920;20/9/2016;20/9/2016;Mismo día;VB-21610;Virginia Baeza;Cliente;Contramaestre;Santiago de Cuba;Cuba;Caribe;MAT-SU-10004379;Material de oficina;Suministros;Stiletto Recortadora, Rectangular;526;2;0;105.2
MX-2016-167920;20/9/2016;20/9/2016;Mismo día;VB-21610;Virginia Baeza;Cliente;Contramaestre;Santiago de Cuba;Cuba;Caribe;MAT-SU-10001397;Material de oficina;Suministros;Acme Cizallas, Industrial;687.2;2;0;178.4
MX-2019-116526;10/3/2019;15/3/2019;Rápido;MC-18505;Maro Castro;Cliente;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-AR-10000016;Material de oficina;Arte;BIC Libreta de dibujo, Azul;1622;5;0;308
MX-2019-122497;20/6/2019;22/6/2019;Urgente;PB-19810;Paciente Bravo;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-ET-10002880;Material de oficina;Etiquetas;Harbour Creations Etiquetas de envío, Duradero;237;3;0;33
MX-2019-122497;20/6/2019;22/6/2019;Urgente;PB-19810;Paciente Bravo;Pequeña empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MAT-EL-10004462;Material de oficina;Electrodomésticos;KitchenAid Molinillo de café, Blanco;1372.2;3;0;644.4
MX-2017-100741;2/8/2017;4/8/2017;Rápido;LV-17830;Lucía Villa;Cliente;Santiago del Estero;Santiago del Estero;Argentina;Sur;TEC-TE-10002856;Tecnología;Teléfonos;Motorola Auriculares, Azul;2551.68;8;0.4;382.08
MX-2017-100741;2/8/2017;4/8/2017;Rápido;LV-17830;Lucía Villa;Cliente;Santiago del Estero;Santiago del Estero;Argentina;Sur;MAT-ET-10001843;Material de oficina;Etiquetas;Novimex Etiquetas para documentos legales, Duradero;130.32;3;0.4;-35.28
MX-2017-100741;2/8/2017;4/8/2017;Rápido;LV-17830;Lucía Villa;Cliente;Santiago del Estero;Santiago del Estero;Argentina;Sur;MAT-CA-10004107;Material de oficina;Carpetas;Avery Separadores, Reciclado;66.9;5;0.7;-99.1
US-2018-102505;16/8/2018;20/8/2018;Estándar;IS-16240;Isidoro Salas;Empresa;Santiago del Estero;Santiago del Estero;Argentina;Sur;MOB-SI-10001332;Mobiliario;Sillas;Harbour Creations Estora, Ajustable;2085.72;7;0.4;-591.08
US-2017-151372;28/4/2017;3/5/2017;Estándar;AL-10240;Adolfo Lira;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10001629;Material de oficina;Almacenamiento;Eldon Bandejas, Metal;1254.4;5;0.2;-0.6
US-2017-151372;28/4/2017;3/5/2017;Estándar;AL-10240;Adolfo Lira;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10000159;Tecnología;Copiadoras;Canon Fotocopiadora personal, Color;1534.0752;2;0.202;361.2752
MX-2018-156013;1/6/2018;6/6/2018;Estándar;CB-13030;Crístofer Barraza;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-GR-10003937;Material de oficina;Grapas;Stockwell Chinchetas, Metal;218.4;3;0.2;30
MX-2018-156013;1/6/2018;6/6/2018;Estándar;CB-13030;Crístofer Barraza;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-LI-10002187;Mobiliario;Librerías;Bush Estante de esquina, Negro;2005.44;4;0.4;-133.76
US-2016-132388;24/2/2016;28/2/2016;Estándar;EA-14470;Ezequiel Acevedo;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-MÁ-10001594;Tecnología;Máquinas;Okidata Impresora, Duradero;1074.48;2;0.7;-1217.92
US-2018-125892;9/8/2018;11/8/2018;Urgente;MR-18400;Manila Roque;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10001417;Mobiliario;Sillas;Office Star Silla de playa, 2;923.04;3;0.2;-35.16
US-2018-125892;9/8/2018;11/8/2018;Urgente;MR-18400;Manila Roque;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10000419;Material de oficina;Papel;Eaton Resma, Premium;849.6;6;0.2;-54
US-2016-150623;28/9/2016;3/10/2016;Estándar;FM-14785;Flora Montes;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10000211;Material de oficina;Papel;Green Bar Material de oficina, Reciclado;772.8;3;0.2;-10.2
US-2019-118752;29/9/2019;4/10/2019;Estándar;VM-21460;Valentina Macías;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-GR-10002755;Material de oficina;Grapas;Stockwell Chinchetas, Metal;141.44;2;0.2;-12.56
US-2019-118752;29/9/2019;4/10/2019;Estándar;VM-21460;Valentina Macías;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CA-10000941;Material de oficina;Carpetas;Ibico Separadores, Duradero;55.52;1;0.2;-7.68
MX-2016-105298;9/6/2016;13/6/2016;Estándar;EP-13810;Eleonor Pina;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-AC-10001782;Tecnología;Accesorios;Enermax Tarjeta de memoria, Blanco;1795.2;3;0.2;403.8
MX-2016-105298;9/6/2016;13/6/2016;Estándar;EP-13810;Eleonor Pina;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-GR-10001590;Material de oficina;Grapas;Advantus Grapadoras, Tamaños variados;178.56;2;0.2;-27.04
MX-2018-127621;21/11/2018;24/11/2018;Rápido;DM-13630;Delia Miramontes;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10004220;Mobiliario;Sillas;Hon Estora, 2;308.16;1;0.2;96.16
MX-2019-141684;16/10/2019;19/10/2019;Rápido;FB-14995;Fidel Badillo;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10004109;Tecnología;Teléfonos;Samsung Teléfono de oficina, Tamaño completo;1418.88;4;0.2;194.88
US-2016-118899;17/6/2016;21/6/2016;Estándar;BR-11950;Bernardo Rosas;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10000279;Mobiliario;Sillas;SAFCO Sillón, Rojo;7382.88;3;0.2;-1661.52
US-2016-128776;29/12/2016;31/12/2016;Rápido;NL-19525;Núria Laureano;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10002042;Tecnología;Teléfonos;Motorola Auriculares, Tamaños variados;880.96;2;0.2;-143.44
US-2016-128776;29/12/2016;31/12/2016;Rápido;NL-19525;Núria Laureano;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10001417;Mobiliario;Sillas;Office Star Silla de playa, 2;2769.12;9;0.2;-105.48
US-2016-128776;29/12/2016;31/12/2016;Rápido;NL-19525;Núria Laureano;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-AC-10001452;Tecnología;Accesorios;Enermax Memoria USB, Económico;1107.2;5;0.2;-235.8
US-2016-128776;29/12/2016;31/12/2016;Rápido;NL-19525;Núria Laureano;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10004716;Tecnología;Teléfonos;Apple Teléfono inteligente, Tamaños variados;5382.4;8;0.2;-1076.8
US-2016-128776;29/12/2016;31/12/2016;Rápido;NL-19525;Núria Laureano;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10000708;Tecnología;Teléfonos;Samsung Cargador, Al por mayor;16966.4;5;0.2;-1484.6
MX-2017-119333;26/8/2017;2/9/2017;Estándar;FF-14890;Fidel Ferrer;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-AC-10002094;Tecnología;Accesorios;Belkin Memoria USB, Blanco;1272;6;0.2;318
MX-2017-119333;26/8/2017;2/9/2017;Estándar;FF-14890;Fidel Ferrer;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-SU-10003623;Material de oficina;Suministros;Fiskars Cizallas, Industrial;1050.88;4;0.2;394.08
MX-2017-148054;22/9/2017;25/9/2017;Rápido;CM-12295;Celso Meza;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10003427;Material de oficina;Almacenamiento;Smead Bandejas, Industrial;522.24;2;0.2;182.64
MX-2017-148054;22/9/2017;25/9/2017;Rápido;CM-12295;Celso Meza;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10002762;Material de oficina;Almacenamiento;Rogers Caja, Industrial;260.8;2;0.2;55.2
MX-2017-148054;22/9/2017;25/9/2017;Rápido;CM-12295;Celso Meza;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10002970;Tecnología;Copiadoras;HP Tinta, 2;1369.368;2;0.202;-37.832
MX-2017-148054;22/9/2017;25/9/2017;Rápido;CM-12295;Celso Meza;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-GR-10002630;Material de oficina;Grapas;Accos Chinchetas, Paquete de 12;349.6;5;0.2;-87.4
MX-2017-148054;22/9/2017;25/9/2017;Rápido;CM-12295;Celso Meza;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-LI-10002041;Mobiliario;Librerías;Bush Librería clásica, Metal;6594.24;4;0.4;-2198.56
MX-2017-148054;22/9/2017;25/9/2017;Rápido;CM-12295;Celso Meza;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CA-10001534;Material de oficina;Carpetas;Wilson Jones Anillas, Económico;48.32;2;0.2;12.32
US-2018-117555;6/7/2018;9/7/2018;Urgente;OM-19765;Osmundo Montes;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10001030;Material de oficina;Almacenamiento;Fellowes Casilleros, Industrial;5541.6;5;0.2;-1247.4
MX-2018-159520;17/5/2018;21/5/2018;Rápido;HA-15700;Heidi Anaya;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10002690;Mobiliario;Sillas;Office Star Sillón, Ajustable;5012.48;2;0.2;375.68
MX-2017-162915;12/9/2017;18/9/2017;Estándar;ÁC-10915;Ángel Chávez;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AR-10004349;Material de oficina;Arte;BIC Lienzos, Metal;879.36;3;0.2;252.36
MX-2017-162915;12/9/2017;18/9/2017;Estándar;ÁC-10915;Ángel Chávez;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CA-10001118;Material de oficina;Carpetas;Wilson Jones Perforador, Duradero;314.56;2;0.2;90.16
MX-2019-121552;25/4/2019;29/4/2019;Estándar;MA-18850;Miguelina Agosto;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10000750;Material de oficina;Almacenamiento;Tenex Caja, Tamaño completo;176.32;2;0.2;59.12
MX-2019-121552;25/4/2019;29/4/2019;Estándar;MA-18850;Miguelina Agosto;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-MÁ-10002565;Tecnología;Máquinas;StarTech Teléfono, Multicolor;298.08;2;0.7;-367.92
MX-2019-121552;25/4/2019;29/4/2019;Estándar;MA-18850;Miguelina Agosto;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10001707;Mobiliario;Sillas;Novimex Taburete, Ajustable;1780.8;2;0.2;-445.2
US-2016-122385;17/8/2016;21/8/2016;Estándar;GC-15160;Gloria Carrera;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-SO-10004670;Material de oficina;Sobres;Jiffy Paquetes, Plateado;1055.2;5;0.2;-26.8
US-2016-122385;17/8/2016;21/8/2016;Estándar;GC-15160;Gloria Carrera;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AR-10002932;Material de oficina;Arte;Binney & Smith Libreta de dibujo, Azul;1482.24;6;0.2;128.64
MX-2019-112704;12/9/2019;15/9/2019;Urgente;IS-16120;Isaac Sarabia;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10002566;Tecnología;Copiadoras;Hewlett Fotocopiadora con fax, Digital;2048.3064;2;0.202;405.5064
MX-2019-132150;5/8/2019;7/8/2019;Urgente;KP-17275;Karina Padilla;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10001721;Tecnología;Teléfonos;Nokia Auriculares, Al por mayor;780.8;2;0.2;29.2
MX-2019-132150;5/8/2019;7/8/2019;Urgente;KP-17275;Karina Padilla;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10001420;Material de oficina;Almacenamiento;Smead Estanterías, Metal;256;1;0.2;-48
MX-2018-156538;9/1/2018;11/1/2018;Rápido;HC-15985;Humberto Cepeda;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-SO-10004493;Material de oficina;Sobres;GlobeWeis Sobre de tipo Manila, Plateado;794.4;5;0.2;128.4
US-2017-162432;3/4/2017;8/4/2017;Estándar;CG-12550;Claudio Gil;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10001170;Tecnología;Teléfonos;Samsung Teléfono de oficina, Tamaños variados;1089.12;3;0.2;-163.68
US-2017-162432;3/4/2017;8/4/2017;Estándar;CG-12550;Claudio Gil;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-AC-10002784;Tecnología;Accesorios;Enermax Tarjeta de memoria, Negro;3056;5;0.2;382
MX-2019-140676;29/11/2019;4/12/2019;Estándar;LG-17920;Leonor Gómez;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10003930;Material de oficina;Papel;Eaton Material de oficina, Multicolor;1242.4;5;0.2;139.4
MX-2019-140676;29/11/2019;4/12/2019;Estándar;LG-17920;Leonor Gómez;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10000553;Material de oficina;Papel;SanDisk Agenda, Premium;254.08;2;0.2;38.08
MX-2019-140676;29/11/2019;4/12/2019;Estándar;LG-17920;Leonor Gómez;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CA-10004902;Material de oficina;Carpetas;Avery Cubierta de carpeta, Reciclado;304.8;5;0.2;102.8
MX-2017-126795;15/11/2017;19/11/2017;Estándar;AV-10825;Amelia Vega;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-PA-10003747;Material de oficina;Papel;SanDisk Papel de tipo pergamino, Multicolor;579.84;6;0.2;201.84
MX-2017-126795;15/11/2017;19/11/2017;Estándar;AV-10825;Amelia Vega;Empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10000063;Mobiliario;Sillas;Office Star Mecedora, Ajustable;2294.4;3;0.2;0
US-2016-107594;25/3/2016;25/3/2016;Mismo día;CF-12985;Cristóbal Figueroa;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-MO-10004363;Mobiliario;Mobiliario;Advantus Bombilla, Negro;133.8;2;0.5;-59
US-2017-110618;29/8/2017;2/9/2017;Estándar;HC-15985;Humberto Cepeda;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AR-10003773;Material de oficina;Arte;Boston Sacapuntas, Tamaños variados;1370.88;8;0.2;-342.72
US-2017-148257;10/11/2017;13/11/2017;Urgente;OG-19795;Olvido Godoy;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-SU-10001132;Material de oficina;Suministros;Acme Tijeras, Rectangular;236.16;2;0.2;-56.24
US-2016-119711;9/12/2016;16/12/2016;Estándar;ES-14290;Eduardo Sierra;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10001277;Tecnología;Copiadoras;Hewlett Fotocopiadora, 2;4208.1732;3;0.202;-749.0268
US-2016-119711;9/12/2016;16/12/2016;Estándar;ES-14290;Eduardo Sierra;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10004287;Material de oficina;Almacenamiento;Smead Carpetas, Azul;746.24;8;0.2;-76.16
US-2016-119711;9/12/2016;16/12/2016;Estándar;ES-14290;Eduardo Sierra;Pequeña empresa;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-SO-10000667;Material de oficina;Sobres;Cameo Sobres de uso interno, Plateado;1328.8;5;0.2;248.8
US-2019-111906;22/10/2019;27/10/2019;Estándar;FH-14575;Faustina Huerta;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MOB-SI-10004970;Mobiliario;Sillas;SAFCO Estora, Ajustable;664.64;2;0.2;-124.96
US-2019-111906;22/10/2019;27/10/2019;Estándar;FH-14575;Faustina Huerta;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-AC-10001207;Tecnología;Accesorios;Enermax Router, Blanco;4098.24;3;0.2;-819.96
US-2019-111906;22/10/2019;27/10/2019;Estándar;FH-14575;Faustina Huerta;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-CA-10000847;Material de oficina;Carpetas;Ibico Carpeta, Económico;247.68;3;0.2;52.08
US-2019-111906;22/10/2019;27/10/2019;Estándar;FH-14575;Faustina Huerta;Cliente;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;MAT-AL-10004728;Material de oficina;Almacenamiento;Rogers Archivador móvil, Industrial;2273.28;3;0.2;568.08
